"date_stamp","count","user_id","product_id"
"2015/03/28","2","615","1428"
"2014/12/16","3","974","4607"
"2016/08/23","4","395","4208"
"2019/04/30","1","344","2153"
"2015/01/20","3","631","5811"
"2013/10/04","1","847","4220"
"2013/05/25","4","363","4188"
"2019/02/03","1","114","2574"
"2017/09/03","4","266","68"
"2015/08/25","2","914","934"
"2017/10/09","4","4","3925"
"2016/08/08","2","961","4100"
"2015/06/23","2","995","2903"
"2018/12/24","4","568","1184"
"2013/03/13","4","676","1030"
"2020/05/20","2","922","4103"
"2019/10/14","4","11","2690"
"2016/12/14","4","240","5019"
"2012/08/12","4","497","4016"
"2020/06/02","3","821","3216"
"2020/08/13","1","250","4447"
"2015/05/08","2","772","3731"
"2012/10/04","4","631","6244"
"2022/01/24","2","587","957"
"2018/01/11","4","103","2826"
"2016/06/26","4","591","7830"
"2018/05/10","3","113","1218"
"2020/10/09","3","481","5992"
"2019/08/30","3","378","3986"
"2013/04/16","4","275","547"
"2018/01/21","3","579","4373"
"2018/04/07","4","484","4477"
"2016/05/18","2","290","3977"
"2013/04/11","3","314","3179"
"2014/03/19","3","713","607"
"2018/07/13","3","228","7369"
"2020/08/20","1","145","4652"
"2012/02/16","2","190","519"
"2013/04/23","2","932","3566"
"2019/09/19","1","608","5927"
"2019/03/08","1","207","6363"
"2021/10/27","1","333","3163"
"2019/10/02","2","972","336"
"2013/06/12","4","571","7548"
"2013/12/07","4","876","3604"
"2015/02/21","3","979","2958"
"2018/03/23","3","421","7447"
"2012/03/30","3","439","5925"
"2015/06/25","1","786","5497"
"2017/04/23","4","617","7924"
"2013/07/02","2","89","5215"
"2019/11/12","3","747","7945"
"2021/06/10","2","770","7437"
"2017/07/13","2","338","3908"
"2014/12/29","4","175","3239"
"2016/06/06","2","601","7069"
"2013/08/03","3","799","5407"
"2017/10/24","3","267","5808"
"2016/01/24","2","701","460"
"2012/12/15","1","338","2889"
"2020/07/03","2","28","2437"
"2017/02/03","3","66","3673"
"2014/10/14","4","470","2485"
"2020/01/21","1","539","3353"
"2018/06/30","4","938","3363"
"2020/11/02","1","530","2013"
"2018/12/11","2","978","2978"
"2017/05/17","3","366","1645"
"2014/04/25","2","284","5487"
"2012/02/28","3","354","6627"
"2015/06/25","3","210","4719"
"2014/12/14","1","678","1951"
"2012/05/21","4","54","945"
"2019/10/21","3","281","3838"
"2021/09/05","4","73","5510"
"2019/07/21","1","464","5372"
"2016/06/10","2","127","3510"
"2016/08/20","3","164","6413"
"2014/06/11","3","457","4429"
"2019/01/14","4","822","2990"
"2016/08/21","2","448","2303"
"2016/12/23","4","760","4610"
"2021/08/24","4","378","6995"
"2021/02/20","2","982","1598"
"2020/07/11","1","705","7256"
"2021/10/01","3","584","7624"
"2018/02/07","4","601","3647"
"2016/04/25","3","742","877"
"2015/01/16","4","360","2448"
"2015/10/28","3","615","2394"
"2020/04/24","3","309","4478"
"2015/05/09","2","132","798"
"2021/08/30","1","682","7304"
"2012/05/06","3","376","1062"
"2015/05/13","2","982","2521"
"2021/04/18","2","213","788"
"2020/06/19","3","24","2413"
"2020/08/30","4","535","3564"
"2020/11/05","1","539","7925"
"2016/02/26","3","522","5701"
"2019/10/06","4","55","6100"
"2021/03/26","2","88","3656"
"2014/02/20","3","44","6205"
"2019/09/16","2","957","5920"
"2017/09/13","1","937","2141"
"2017/06/10","4","22","3355"
"2013/04/22","2","896","5283"
"2013/03/06","1","702","5878"
"2014/04/04","3","600","5901"
"2013/01/13","2","431","4153"
"2016/11/18","3","335","417"
"2018/07/23","2","245","5086"
"2012/05/09","4","234","3930"
"2017/04/09","4","101","1460"
"2018/12/13","4","375","7112"
"2014/12/30","4","555","4239"
"2020/03/22","2","955","2436"
"2013/12/13","1","827","1661"
"2012/03/13","4","948","1999"
"2016/01/16","4","107","245"
"2019/06/19","3","290","5291"
"2018/07/02","1","989","783"
"2015/10/31","2","947","6167"
"2018/07/24","3","650","4006"
"2018/10/30","4","594","4162"
"2013/08/09","3","289","6134"
"2021/09/10","2","210","4837"
"2021/12/29","3","421","3577"
"2015/12/20","2","948","2047"
"2013/08/02","2","51","3449"
"2012/04/04","1","146","1239"
"2021/07/19","2","918","6783"
"2014/01/06","1","215","2934"
"2016/12/09","4","59","7917"
"2014/04/24","4","685","3472"
"2012/12/11","2","323","7690"
"2019/11/12","4","16","535"
"2017/07/30","4","538","4141"
"2016/11/13","4","591","4617"
"2019/03/02","4","248","2291"
"2018/06/01","2","304","7936"
"2020/08/30","3","680","5411"
"2015/03/09","2","852","6748"
"2013/05/26","1","696","6538"
"2021/10/29","1","884","7745"
"2020/09/28","2","958","6874"
"2012/05/07","2","933","2519"
"2016/09/11","4","848","4376"
"2018/10/06","4","873","741"
"2015/11/05","2","402","5980"
"2012/05/04","2","986","3853"
"2016/02/25","2","701","2663"
"2014/07/10","2","461","2235"
"2017/11/26","2","74","5306"
"2020/12/13","3","902","7815"
"2015/11/18","4","512","5886"
"2020/09/09","2","653","7296"
"2020/03/03","1","98","5176"
"2013/10/13","4","103","7072"
"2018/09/27","1","592","2350"
"2016/08/14","3","743","2675"
"2014/07/18","2","836","4657"
"2017/04/21","4","401","2414"
"2022/01/04","2","103","6994"
"2015/12/14","2","233","4735"
"2016/06/09","2","113","7391"
"2020/02/04","1","14","1632"
"2019/12/17","4","289","2283"
"2013/11/25","1","720","865"
"2020/05/30","1","817","5355"
"2020/12/22","4","867","628"
"2014/02/19","3","892","1590"
"2013/11/04","4","922","6809"
"2013/03/28","2","713","1014"
"2017/12/28","1","846","2933"
"2019/03/06","1","440","5297"
"2019/09/19","1","452","54"
"2019/05/05","2","899","6483"
"2016/10/04","2","332","2886"
"2012/12/29","1","599","293"
"2013/10/12","3","349","1815"
"2014/11/28","2","39","3189"
"2018/04/25","3","574","7567"
"2020/10/23","2","956","831"
"2014/05/13","4","488","1431"
"2012/02/14","1","293","1135"
"2016/08/22","3","877","3120"
"2019/04/13","2","225","2732"
"2020/01/25","1","39","2844"
"2018/03/06","4","751","3293"
"2014/04/22","3","391","2423"
"2012/02/25","1","251","7650"
"2016/01/30","1","996","7600"
"2013/07/18","4","159","1760"
"2018/03/22","1","460","7177"
"2018/08/24","3","56","1632"
"2020/11/12","2","505","211"
"2014/06/30","1","772","4180"
"2018/10/20","1","15","6232"
"2018/05/31","4","647","6468"
"2012/11/11","4","252","1919"
"2014/04/08","2","387","7608"
"2020/06/27","3","267","5603"
"2020/07/07","2","431","7342"
"2017/04/27","1","600","7893"
"2018/07/09","3","796","2337"
"2017/01/28","1","232","7919"
"2019/10/13","1","718","25"
"2017/12/26","1","356","503"
"2021/10/28","1","322","4355"
"2013/02/11","3","87","6127"
"2017/08/28","1","128","3383"
"2014/12/23","1","150","5835"
"2019/11/02","2","490","6003"
"2018/11/24","4","259","4076"
"2019/05/06","2","502","241"
"2014/10/08","4","342","3780"
"2013/09/17","3","472","7994"
"2020/05/22","2","377","1216"
"2012/08/23","4","476","1598"
"2013/02/02","3","115","5948"
"2020/01/03","4","541","375"
"2018/04/01","3","749","3913"
"2017/04/14","3","847","27"
"2019/02/11","4","36","4412"
"2016/07/31","4","513","7122"
"2013/11/12","4","974","4012"
"2019/03/03","1","557","7520"
"2018/12/07","4","816","7666"
"2015/10/28","4","987","2972"
"2018/09/05","1","515","35"
"2015/09/28","3","366","5357"
"2019/05/07","1","321","2438"
"2014/07/02","1","99","3670"
"2019/06/17","4","664","31"
"2013/06/09","3","84","4547"
"2021/03/30","1","963","2888"
"2013/12/23","3","481","2273"
"2015/02/27","1","296","1378"
"2016/10/14","4","711","5178"
"2015/10/04","1","691","4474"
"2014/02/07","1","309","2205"
"2014/06/20","1","35","7924"
"2020/07/05","2","825","3489"
"2019/09/14","3","509","155"
"2015/04/22","3","407","6699"
"2013/10/05","3","139","2659"
"2020/10/24","4","177","6764"
"2016/08/18","3","225","1835"
"2017/04/12","1","747","7875"
"2012/06/12","4","339","4697"
"2017/07/31","1","690","6130"
"2015/04/24","3","588","7906"
"2021/11/30","1","44","1055"
"2019/01/30","2","214","6671"
"2018/08/16","1","840","2118"
"2016/04/29","3","363","4386"
"2014/09/22","4","594","7116"
"2019/03/16","3","295","678"
"2012/08/15","1","799","5354"
"2013/03/03","4","60","6664"
"2020/08/05","4","147","1503"
"2018/09/17","3","158","1782"
"2018/10/08","4","727","4983"
"2016/03/10","2","149","1009"
"2013/10/27","1","160","3180"
"2018/11/15","3","36","7617"
"2016/11/16","3","175","2461"
"2013/05/02","3","399","5971"
"2015/03/10","3","665","2190"
"2019/01/08","1","241","6964"
"2020/04/17","2","739","4096"
"2013/10/04","1","788","7488"
"2016/03/11","4","726","4610"
"2013/12/05","1","652","5247"
"2020/01/05","3","896","238"
"2015/08/20","4","965","3951"
"2014/06/11","1","473","588"
"2013/05/23","2","958","2716"
"2014/06/27","1","308","244"
"2015/11/07","1","686","4696"
"2020/08/09","4","721","2744"
"2021/03/03","4","27","5643"
"2018/07/18","3","823","4407"
"2021/03/02","1","905","5314"
"2013/10/28","4","308","2673"
"2013/11/30","1","849","203"
"2017/10/15","4","28","737"
"2016/12/05","4","336","3885"
"2019/04/09","3","522","328"
"2016/06/22","1","915","4736"
"2019/04/27","2","244","4026"
"2019/02/25","4","193","7664"
"2019/07/07","4","321","7017"
"2021/05/16","4","631","6975"
"2020/10/23","2","727","6888"
"2022/01/05","2","708","5969"
"2016/03/21","1","422","3357"
"2015/04/25","2","465","4318"
"2017/09/05","2","58","7439"
"2012/11/29","1","576","3947"
"2014/08/03","4","913","887"
"2012/11/01","3","973","1600"
"2017/11/07","4","720","89"
"2013/05/04","4","16","7599"
"2021/06/23","2","563","2221"
"2016/12/09","3","627","1880"
"2017/06/16","3","343","4373"
"2021/09/21","1","453","2881"
"2012/06/06","1","777","3461"
"2014/02/21","4","472","7542"
"2012/05/22","1","218","6068"
"2017/04/18","2","996","909"
"2018/02/18","1","875","2253"
"2018/05/10","4","161","7637"
"2012/02/28","4","416","6772"
"2021/05/03","4","907","7218"
"2017/01/14","3","302","1235"
"2021/03/14","1","665","6662"
"2012/02/23","2","125","6957"
"2015/08/02","1","102","3754"
"2016/05/31","1","309","5770"
"2012/05/07","2","175","6074"
"2018/03/05","2","739","2968"
"2013/06/11","3","456","3677"
"2021/01/11","2","770","6726"
"2014/03/09","3","153","2649"
"2013/08/05","4","712","710"
"2013/11/17","1","222","7300"
"2020/05/14","1","910","1714"
"2020/01/25","3","404","5353"
"2013/12/18","1","285","5774"
"2016/01/16","4","230","4392"
"2019/02/09","1","16","1565"
"2016/11/16","2","149","2743"
"2012/07/11","2","877","5516"
"2021/05/26","2","842","1793"
"2017/01/13","3","535","4967"
"2015/02/01","1","684","7942"
"2021/01/05","1","199","1099"
"2021/08/02","2","635","5722"
"2015/05/13","4","440","7065"
"2014/01/25","4","42","103"
"2021/06/13","2","2","770"
"2015/01/11","1","766","3366"
"2020/03/08","1","227","5451"
"2016/05/31","4","305","1796"
"2016/06/29","4","890","5671"
"2017/10/20","4","727","4263"
"2016/09/19","3","595","7371"
"2016/01/18","4","786","1130"
"2021/08/07","4","601","6201"
"2015/08/31","4","777","6720"
"2016/11/10","1","582","1095"
"2021/10/26","1","202","1427"
"2016/02/05","4","880","4485"
"2016/06/03","1","837","3910"
"2014/12/17","3","701","4273"
"2019/12/22","4","194","138"
"2019/03/25","4","278","6767"
"2016/11/19","3","903","6527"
"2021/06/29","1","613","2767"
"2015/09/18","2","187","2237"
"2013/03/17","1","37","4525"
"2012/05/13","1","183","5804"
"2012/08/09","4","808","4779"
"2019/05/06","4","461","5662"
"2017/07/09","2","694","883"
"2013/11/17","2","144","388"
"2017/03/18","4","925","5273"
"2016/04/05","1","658","1416"
"2020/04/22","3","23","3405"
"2018/10/19","2","499","7022"
"2021/03/27","3","499","556"
"2013/02/22","2","494","799"
"2017/08/12","2","543","3601"
"2019/02/27","3","814","202"
"2018/09/30","3","239","499"
"2014/02/18","2","501","784"
"2016/03/23","3","103","1489"
"2016/09/27","3","944","3840"
"2019/02/26","2","307","304"
"2014/10/27","4","863","1881"
"2012/10/17","1","754","6324"
"2014/10/27","2","885","793"
"2012/03/01","2","556","6800"
"2020/05/18","3","118","4901"
"2016/09/23","1","623","4091"
"2012/10/23","4","783","5417"
"2018/06/18","2","261","2189"
"2021/08/17","1","463","5857"
"2015/10/09","1","412","646"
"2019/10/31","1","957","621"
"2021/10/06","4","509","2745"
"2020/03/27","4","787","5798"
"2015/07/01","2","794","2358"
"2016/11/21","4","621","1755"
"2016/12/07","1","238","3403"
"2015/09/05","2","189","2709"
"2017/04/26","3","119","7916"
"2014/08/30","3","758","3430"
"2013/08/29","1","686","7266"
"2015/02/03","2","816","3665"
"2016/09/14","3","631","3415"
"2018/09/19","2","195","7753"
"2013/09/02","2","29","1957"
"2015/03/02","4","225","7252"
"2016/05/23","2","781","2127"
"2021/09/05","3","290","3692"
"2018/10/12","1","981","6371"
"2012/06/08","3","159","2849"
"2019/11/23","3","144","6382"
"2021/10/15","4","986","3233"
"2014/12/25","2","290","3800"
"2018/09/01","3","746","2662"
"2018/12/30","3","48","7699"
"2018/01/21","3","33","658"
"2013/05/07","3","258","4448"
"2019/04/01","2","480","4499"
"2016/09/11","3","143","6847"
"2016/02/26","2","165","6746"
"2019/08/12","3","796","2361"
"2015/04/08","3","132","2074"
"2018/11/29","2","885","7784"
"2012/11/23","3","822","7887"
"2020/09/26","1","858","302"
"2015/10/29","3","832","3203"
"2017/01/13","3","268","2381"
"2014/06/04","4","622","3031"
"2015/04/16","4","676","3591"
"2020/04/07","3","981","4593"
"2012/09/01","2","23","4658"
"2022/01/06","1","296","3099"
"2017/07/03","4","782","1991"
"2018/10/14","4","432","4959"
"2021/02/18","4","90","5710"
"2021/07/14","4","117","5952"
"2016/05/19","4","524","3627"
"2013/08/21","2","552","68"
"2012/02/28","3","230","7807"
"2012/02/14","1","42","5156"
"2015/08/05","2","538","4579"
"2019/07/28","3","188","5835"
"2020/01/16","1","384","2120"
"2021/08/13","3","775","4772"
"2016/03/08","2","574","4139"
"2014/10/06","2","398","2964"
"2015/04/30","1","687","7305"
"2014/07/18","1","846","3080"
"2019/10/28","3","990","867"
"2018/11/05","3","982","643"
"2016/07/17","1","949","5695"
"2016/04/12","3","489","7587"
"2021/04/06","4","356","483"
"2022/01/23","1","317","1679"
"2017/07/18","1","898","62"
"2020/05/21","4","663","7879"
"2012/11/15","4","734","1227"
"2020/07/27","3","861","4981"
"2021/11/12","3","567","2982"
"2015/01/09","4","934","5788"
"2013/02/12","3","486","7737"
"2012/12/03","4","905","7653"
"2021/09/07","2","904","2546"
"2017/12/18","4","196","4094"
"2017/09/09","4","791","616"
"2017/05/16","2","607","4002"
"2021/09/02","1","945","6674"
"2013/10/27","1","251","5375"
"2015/06/20","1","524","7718"
"2021/06/08","3","324","6615"
"2018/06/15","4","748","1585"
"2013/05/12","4","240","3849"
"2012/02/21","2","665","871"
"2016/07/18","2","383","7212"
"2020/08/17","4","777","3914"
"2015/11/15","4","637","977"
"2020/06/03","4","59","6070"
"2018/06/15","3","62","294"
"2020/05/31","1","454","4813"
"2016/10/16","2","156","299"
"2018/02/12","4","62","6368"
"2017/08/04","3","406","6693"
"2017/01/04","4","253","1792"
"2012/11/13","1","367","2424"
"2021/02/18","3","442","6527"
"2015/01/12","4","808","961"
"2012/02/16","3","972","2379"
"2015/12/09","4","119","3282"
"2016/04/01","4","804","1158"
"2013/06/25","2","836","6048"
"2017/07/19","1","627","6659"
"2014/03/07","4","995","1700"
"2013/09/24","1","835","7437"
"2013/08/01","4","736","3135"
"2016/09/09","4","847","5502"
"2019/12/31","4","35","6044"
"2013/11/29","4","743","5647"
"2020/03/13","3","349","1448"
"2021/10/02","2","717","7827"
"2015/12/12","2","759","2142"
"2019/10/16","4","494","7634"
"2015/09/05","4","769","6797"
"2013/10/10","3","556","1470"
"2015/11/12","2","244","5863"
"2019/05/20","1","702","947"
"2013/06/08","4","64","6096"
"2019/06/16","1","411","6261"
"2021/03/08","3","445","1709"
"2017/04/24","3","449","2774"
"2013/04/08","1","678","450"
"2021/01/14","2","784","2669"
"2016/08/22","4","423","3431"
"2017/05/13","1","754","6955"
"2018/09/21","3","810","3481"
"2016/10/31","1","566","2851"
"2020/11/18","1","223","177"
"2020/12/14","1","13","3198"
"2013/06/05","3","53","6380"
"2014/05/02","3","95","1253"
"2013/07/21","3","301","3820"
"2017/12/07","3","369","2288"
"2021/10/30","1","902","4727"
"2020/07/16","1","885","6862"
"2015/10/07","1","216","6102"
"2013/07/03","2","763","2447"
"2016/01/01","4","497","4459"
"2021/06/01","1","726","3020"
"2021/02/28","4","82","3901"
"2014/02/25","2","225","140"
"2014/10/10","4","886","3430"
"2016/03/19","2","633","7156"
"2019/12/23","1","821","5389"
"2016/12/24","2","949","3497"
"2019/11/12","2","604","826"
"2012/12/28","2","506","4125"
"2017/05/19","1","722","1029"
"2014/02/06","4","730","4173"
"2016/09/11","1","956","7275"
"2017/01/25","3","303","2774"
"2021/01/12","1","28","7315"
"2014/01/14","1","449","3826"
"2017/10/23","3","552","5796"
"2015/05/15","4","105","183"
"2021/06/05","3","428","3862"
"2019/01/05","3","545","2536"
"2013/04/17","2","991","7823"
"2019/02/10","3","578","7473"
"2016/09/16","4","260","5856"
"2016/10/21","2","736","2396"
"2013/10/08","3","375","7344"
"2020/07/18","1","111","7391"
"2015/10/08","2","30","4151"
"2020/11/03","2","644","81"
"2013/04/28","1","402","7775"
"2016/12/27","1","204","829"
"2020/12/10","4","504","143"
"2012/08/09","2","500","5647"
"2020/08/22","1","254","4498"
"2016/08/28","2","660","5248"
"2017/02/25","4","111","6337"
"2014/03/14","3","724","2904"
"2013/01/08","1","250","3082"
"2015/10/10","1","618","461"
"2021/08/15","2","720","3913"
"2017/03/08","3","837","3599"
"2014/06/08","4","387","6994"
"2013/06/29","3","599","455"
"2017/12/19","3","27","5806"
"2013/08/01","4","983","7288"
"2021/09/26","4","331","3229"
"2018/11/24","4","454","19"
"2018/10/18","3","814","7784"
"2012/04/24","2","201","1152"
"2014/07/19","3","271","5533"
"2019/10/04","2","407","5611"
"2020/04/13","1","200","652"
"2019/09/13","2","578","7131"
"2019/07/19","2","169","7050"
"2020/06/03","3","259","7485"
"2020/06/05","3","676","4210"
"2021/06/26","1","495","7676"
"2019/08/12","3","465","6977"
"2018/08/09","4","369","289"
"2020/06/14","4","339","3768"
"2015/03/24","2","294","3978"
"2014/05/02","3","130","5403"
"2022/01/04","4","47","4413"
"2018/10/15","3","38","2934"
"2021/10/13","3","24","2003"
"2015/02/17","3","157","6849"
"2014/11/05","2","723","76"
"2019/03/05","1","454","147"
"2022/01/06","1","224","5726"
"2019/04/10","1","93","4061"
"2021/12/15","2","529","679"
"2016/02/28","4","182","6821"
"2019/08/14","3","164","3875"
"2013/12/15","3","121","5452"
"2015/04/17","4","753","1189"
"2016/03/23","4","806","4194"
"2015/02/13","1","504","2116"
"2012/03/04","4","388","6157"
"2015/06/19","3","146","1352"
"2013/03/22","4","742","7886"
"2021/04/17","4","975","993"
"2015/07/04","1","871","7970"
"2016/11/16","2","82","2250"
"2015/05/13","1","201","5927"
"2015/12/12","4","390","3088"
"2014/04/16","4","945","7528"
"2015/09/14","4","224","274"
"2016/11/13","3","126","1369"
"2013/07/29","1","137","2714"
"2019/07/21","2","104","6895"
"2018/09/26","1","614","2808"
"2021/02/10","2","216","4892"
"2014/03/30","1","217","4113"
"2021/02/14","1","849","4304"
"2013/01/29","1","900","4930"
"2015/03/13","1","298","1694"
"2016/03/26","3","882","5522"
"2020/01/05","1","731","3107"
"2012/12/04","4","894","221"
"2013/08/17","1","308","4641"
"2017/03/23","2","51","567"
"2014/08/06","4","761","6074"
"2013/01/15","1","644","3229"
"2019/06/01","1","965","6182"
"2015/04/20","2","866","1355"
"2021/07/12","3","109","3977"
"2020/03/08","2","825","469"
"2017/10/07","4","884","2615"
"2020/02/06","4","55","7274"
"2014/09/02","3","892","2000"
"2013/02/01","4","492","756"
"2021/12/14","3","403","6328"
"2018/08/17","2","115","1868"
"2017/07/28","1","253","2807"
"2016/07/08","4","1","4510"
"2013/12/28","2","756","4286"
"2017/01/26","3","872","1290"
"2015/02/12","4","495","5184"
"2020/07/10","1","347","3124"
"2017/12/25","1","433","4497"
"2013/10/29","1","475","5759"
"2014/03/24","4","144","1980"
"2012/12/03","3","130","5763"
"2020/01/31","1","596","4380"
"2014/08/28","2","579","4019"
"2015/12/19","4","51","6669"
"2013/06/07","4","954","3990"
"2014/06/07","2","339","3901"
"2014/04/10","3","257","6222"
"2012/02/26","2","420","138"
"2020/03/10","1","271","4313"
"2017/07/30","2","300","51"
"2016/01/24","2","973","783"
"2013/09/29","2","622","397"
"2014/08/31","2","398","1346"
"2017/02/16","2","704","5671"
"2016/07/27","3","951","1626"
"2013/11/26","3","60","1747"
"2018/03/17","3","875","5431"
"2015/04/25","3","373","6827"
"2012/10/10","1","276","5891"
"2015/12/17","1","62","2460"
"2019/09/12","4","237","2673"
"2016/02/17","3","446","895"
"2013/06/03","4","218","6528"
"2018/03/18","2","850","5395"
"2013/12/29","2","849","4014"
"2021/09/28","3","739","2190"
"2016/11/06","3","505","7364"
"2017/06/09","3","20","6024"
"2013/04/15","1","623","5552"
"2021/06/17","4","557","3443"
"2019/06/26","2","549","6104"
"2015/08/11","3","739","1153"
"2013/01/26","2","133","6514"
"2012/05/30","3","609","3611"
"2012/08/28","4","100","7344"
"2021/03/11","3","960","7222"
"2015/01/29","2","23","6327"
"2016/11/05","2","319","3440"
"2014/05/20","2","279","7083"
"2013/05/25","2","378","1351"
"2020/08/25","2","519","7985"
"2016/05/21","3","283","1921"
"2020/07/13","4","547","330"
"2020/08/25","3","635","7399"
"2017/03/19","1","372","3415"
"2022/01/04","4","987","3218"
"2017/11/20","3","864","4297"
"2015/06/25","4","443","3119"
"2015/03/15","4","688","3801"
"2014/07/29","1","44","814"
"2020/10/08","3","96","5311"
"2013/01/30","2","699","3031"
"2016/06/30","4","805","3844"
"2018/08/13","3","231","3607"
"2014/03/18","2","587","3927"
"2012/11/23","2","546","7021"
"2017/04/13","1","701","5673"
"2016/10/07","1","505","7366"
"2018/10/23","2","819","5902"
"2014/05/12","4","441","664"
"2018/08/01","1","279","3646"
"2021/11/24","4","807","2384"
"2018/03/19","4","119","6539"
"2020/04/21","4","822","2147"
"2018/04/03","3","418","1544"
"2015/04/15","2","78","4397"
"2012/03/04","1","581","6557"
"2021/02/24","2","805","231"
"2019/07/24","4","717","2648"
"2015/09/19","3","274","4750"
"2014/11/13","3","592","7015"
"2020/10/25","3","508","5976"
"2021/11/16","4","580","953"
"2020/02/18","3","406","1512"
"2019/10/30","4","709","6980"
"2021/11/11","3","173","4073"
"2015/08/26","1","530","4306"
"2015/04/28","4","707","7659"
"2015/11/25","3","121","6458"
"2020/09/09","1","89","1396"
"2021/03/03","2","540","5467"
"2016/12/30","2","950","7683"
"2020/02/21","3","392","2807"
"2021/08/03","4","580","7015"
"2012/08/29","2","606","1144"
"2016/01/20","2","726","1862"
"2015/08/11","2","914","1172"
"2017/07/10","3","840","7175"
"2018/09/02","4","856","1779"
"2012/02/10","3","69","2207"
"2017/07/04","3","121","2658"
"2022/01/03","1","352","4847"
"2020/11/05","1","136","4395"
"2015/05/08","1","303","5476"
"2014/04/12","4","424","3817"
"2012/12/05","2","838","281"
"2020/01/09","4","248","5048"
"2017/06/23","2","255","6870"
"2012/05/28","4","700","5661"
"2018/02/05","1","320","4538"
"2017/01/08","2","876","2453"
"2021/08/22","3","143","975"
"2014/10/08","1","170","1818"
"2017/11/23","3","760","2335"
"2016/02/24","3","631","6103"
"2017/06/19","3","412","4194"
"2020/09/29","2","630","5529"
"2018/11/09","4","97","5546"
"2015/04/25","3","704","6715"
"2020/11/25","4","641","1385"
"2021/05/29","1","183","138"
"2016/05/30","3","49","4605"
"2013/09/02","1","219","6079"
"2016/11/23","2","300","571"
"2017/07/01","4","895","1291"
"2018/08/20","3","89","3552"
"2019/11/04","4","574","1415"
"2015/07/19","1","664","1584"
"2013/11/20","1","222","1492"
"2018/06/02","3","266","7826"
"2017/01/15","3","918","4087"
"2018/11/23","3","542","7164"
"2014/05/05","3","466","4770"
"2017/07/21","2","215","5972"
"2016/12/03","4","223","32"
"2016/01/07","1","690","4503"
"2018/11/15","3","185","3110"
"2021/12/06","2","720","7231"
"2018/05/02","3","502","5521"
"2016/08/21","1","827","1391"
"2020/10/16","4","35","4907"
"2020/11/17","1","510","2584"
"2020/07/29","4","236","4885"
"2017/11/25","1","51","2108"
"2017/04/08","4","382","3139"
"2020/02/16","1","669","3111"
"2018/01/22","4","286","583"
"2015/04/27","4","201","5851"
"2018/04/11","4","805","3008"
"2014/05/27","3","82","4614"
"2021/10/06","2","336","4496"
"2018/06/16","4","295","984"
"2012/03/06","2","590","3770"
"2015/06/19","2","694","7269"
"2013/12/12","2","291","625"
"2019/02/17","1","568","7534"
"2014/01/18","3","355","3026"
"2018/11/22","3","105","3637"
"2019/05/14","4","979","1306"
"2019/11/23","1","939","375"
"2021/01/30","1","54","194"
"2012/10/30","4","57","1695"
"2013/07/07","1","126","5904"
"2020/01/26","4","813","2151"
"2013/08/19","2","878","2966"
"2014/09/24","4","808","7612"
"2012/07/09","4","638","365"
"2015/05/15","2","107","523"
"2017/09/19","2","852","2475"
"2015/05/29","2","118","7809"
"2021/08/15","3","65","4342"
"2021/01/25","1","155","2440"
"2014/06/02","4","353","3500"
"2021/05/10","3","660","1427"
"2015/05/13","1","359","3560"
"2016/08/28","2","825","1145"
"2017/11/22","3","309","3436"
"2019/05/22","3","146","2629"
"2016/04/19","2","53","6877"
"2013/04/06","3","634","3276"
"2019/06/12","4","404","3893"
"2016/02/03","4","187","1262"
"2015/05/20","1","459","7994"
"2018/08/05","4","989","7895"
"2020/12/02","3","336","7649"
"2015/07/19","2","77","4180"
"2014/07/15","2","620","7017"
"2019/07/22","3","872","2452"
"2014/03/20","3","939","5338"
"2014/09/19","2","136","6147"
"2015/06/03","2","468","1107"
"2012/11/03","1","260","2660"
"2021/01/12","1","916","6628"
"2014/11/10","1","64","2527"
"2018/02/05","3","934","2171"
"2017/12/07","1","483","1940"
"2020/06/28","2","824","3775"
"2020/07/06","2","927","4042"
"2021/10/10","4","662","3115"
"2012/09/26","2","393","3520"
"2013/02/09","4","118","3313"
"2015/01/27","4","883","6733"
"2019/12/24","1","472","360"
"2020/02/28","3","767","4518"
"2015/11/10","1","146","4310"
"2012/02/14","2","598","7769"
"2015/04/14","1","803","1400"
"2016/06/16","4","780","6229"
"2021/11/02","4","305","6940"
"2012/07/28","3","523","125"
"2016/12/18","1","44","1907"
"2015/11/07","4","594","6570"
"2014/03/05","1","868","3320"
"2020/02/10","4","678","2183"
"2019/03/17","1","939","7390"
"2020/11/04","3","202","1060"
"2021/11/03","2","492","1397"
"2012/12/14","2","528","6172"
"2017/04/20","1","139","3689"
"2014/10/21","1","593","5922"
"2015/07/12","1","907","6324"
"2017/06/18","3","705","5868"
"2013/07/30","4","370","4583"
"2020/10/11","3","53","4839"
"2016/06/25","2","969","4147"
"2017/08/07","3","922","5365"
"2021/04/22","2","847","3553"
"2013/07/21","3","45","5558"
"2021/09/13","2","929","7738"
"2014/01/04","3","330","4758"
"2014/09/27","3","119","6252"
"2020/01/07","4","558","2050"
"2014/06/15","3","656","6829"
"2012/02/14","3","792","5398"
"2014/05/02","1","805","480"
"2016/07/23","4","112","4047"
"2018/01/26","3","411","4590"
"2017/08/02","4","205","4982"
"2019/07/18","2","553","3473"
"2012/11/26","1","741","2802"
"2020/04/13","3","818","6614"
"2019/01/12","1","844","1019"
"2017/04/14","3","923","4102"
"2015/07/18","3","293","5538"
