"date_stamp","user_id","comment_id"
"2018/06/06","534","5602"
"2018/02/16","683","6613"
"2016/05/10","838","2079"
"2019/09/20","593","6953"
"2019/03/01","713","5874"
"2017/05/27","851","6217"
"2021/11/10","148","5140"
"2013/07/31","190","1227"
"2019/01/11","317","1242"
"2016/02/26","157","4341"
"2018/03/28","391","6528"
"2017/12/11","935","4762"
"2013/11/01","635","1881"
"2013/12/08","310","4227"
"2014/08/20","969","4671"
"2017/01/11","739","2847"
"2020/08/25","516","1089"
"2021/09/14","544","1303"
"2012/03/22","715","4370"
"2021/04/15","578","310"
"2020/04/03","502","266"
"2015/09/01","422","1193"
"2013/03/30","662","1177"
"2013/11/01","25","6636"
"2020/11/12","949","2691"
"2021/02/17","948","4082"
"2014/03/30","752","830"
"2017/01/05","843","5976"
"2017/02/10","96","1131"
"2017/06/22","553","4991"
"2018/09/30","569","3779"
"2018/03/07","298","2556"
"2015/06/20","294","2289"
"2017/12/24","705","5464"
"2019/05/12","444","6837"
"2018/12/18","83","2032"
"2014/05/11","894","5158"
"2012/05/08","204","2219"
"2021/05/21","543","3976"
"2021/10/01","51","7318"
"2018/12/02","490","4281"
"2013/04/19","436","286"
"2017/11/19","765","2315"
"2015/06/26","127","5424"
"2014/11/25","505","2964"
"2013/09/05","127","4168"
"2016/12/24","570","7316"
"2020/04/23","89","3814"
"2015/01/18","339","7471"
"2021/11/15","366","6553"
"2015/09/05","68","5240"
"2016/04/01","112","850"
"2016/06/25","548","7233"
"2012/12/07","960","4104"
"2012/07/27","965","4858"
"2012/05/12","239","821"
"2018/03/04","787","4095"
"2013/01/11","382","7860"
"2018/04/08","246","2496"
"2019/11/09","191","2107"
"2019/07/24","474","3642"
"2017/05/02","852","1802"
"2014/03/16","629","404"
"2018/06/07","178","1003"
"2013/11/15","410","3631"
"2021/03/10","355","5064"
"2021/11/06","216","2501"
"2014/01/16","614","7729"
"2018/03/06","826","555"
"2021/07/29","597","3382"
"2017/02/24","871","1526"
"2014/06/08","902","1179"
"2012/04/08","577","5386"
"2021/09/12","217","5260"
"2017/12/04","214","5616"
"2019/10/11","698","6898"
"2015/08/09","448","5504"
"2017/07/21","770","417"
"2013/05/16","308","2362"
"2013/02/02","313","4878"
"2015/09/05","816","3872"
"2014/07/18","279","32"
"2014/01/10","404","342"
"2012/04/02","165","7639"
"2021/01/20","121","4456"
"2012/11/05","372","4320"
"2013/05/12","317","2202"
"2021/09/04","440","3180"
"2020/02/09","868","6955"
"2018/06/24","320","981"
"2017/04/17","310","5284"
"2018/12/30","369","3298"
"2016/03/05","158","3848"
"2017/07/07","473","4024"
"2021/01/14","560","7848"
"2020/09/16","790","7824"
"2018/01/28","927","6792"
"2016/08/10","917","543"
"2021/01/07","562","915"
"2013/06/04","895","1300"
"2018/04/19","423","3419"
"2019/08/04","360","2927"
"2021/04/06","79","7762"
"2012/09/25","327","4618"
"2020/07/04","579","3542"
"2015/01/16","538","6077"
"2018/08/29","458","3104"
"2013/08/22","41","6187"
"2015/01/31","311","7812"
"2015/03/08","693","3132"
"2020/12/21","449","1989"
"2018/12/06","577","7110"
"2012/07/20","927","5864"
"2021/06/18","879","7246"
"2013/02/25","837","2437"
"2015/12/10","673","946"
"2018/10/30","146","962"
"2015/06/19","161","4959"
"2020/04/25","506","3865"
"2012/06/05","363","6555"
"2021/07/05","414","4198"
"2021/01/13","965","668"
"2020/11/24","781","5312"
"2018/10/17","971","2595"
"2019/11/16","541","7262"
"2018/07/11","141","1748"
"2018/06/16","135","1509"
"2018/12/31","675","6152"
"2021/08/02","827","819"
"2016/10/09","497","3855"
"2020/01/10","622","4820"
"2013/11/06","537","4083"
"2013/02/16","191","3517"
"2021/08/28","865","5929"
"2021/02/15","624","3088"
"2013/11/16","160","7572"
"2016/06/05","4","4677"
"2017/11/11","960","6438"
"2020/09/21","768","5406"
"2019/03/05","396","6445"
"2021/04/06","603","5669"
"2016/02/06","589","6392"
"2018/07/23","95","1869"
"2013/04/09","744","1765"
"2013/08/05","721","3026"
"2014/10/03","978","6659"
"2015/08/29","851","1308"
"2018/11/14","370","1249"
"2016/12/06","278","6316"
"2014/12/31","265","5117"
"2015/01/03","484","1056"
"2021/09/07","887","36"
"2021/09/12","285","1815"
"2019/05/01","429","1158"
"2014/10/27","686","780"
"2021/06/02","331","3323"
"2017/04/19","821","6997"
"2015/05/08","214","1103"
"2015/12/31","605","6395"
"2018/05/18","962","5424"
"2014/05/04","300","2882"
"2018/05/26","805","4031"
"2020/02/02","543","4102"
"2014/04/28","835","1765"
"2017/07/10","508","5273"
"2015/10/18","314","5570"
"2018/01/11","766","6578"
"2021/10/23","266","347"
"2014/08/07","139","1913"
"2021/03/06","342","3180"
"2019/10/18","248","3357"
"2017/10/27","633","1228"
"2016/06/19","780","4581"
"2012/04/11","177","4445"
"2014/01/04","465","1414"
"2020/04/06","154","2527"
"2018/02/20","602","3189"
"2017/12/26","383","1932"
"2021/05/19","584","4"
"2020/03/31","558","5497"
"2017/09/10","190","2868"
"2014/01/05","841","122"
"2018/06/27","636","1782"
"2016/04/28","811","1206"
"2017/10/06","269","7117"
"2021/10/30","513","5952"
"2021/09/07","525","4221"
"2016/05/12","301","3334"
"2012/03/06","279","4013"
"2019/09/06","464","516"
"2016/03/26","977","5381"
"2014/05/18","149","1640"
"2016/01/08","32","6536"
"2013/07/28","938","7423"
"2018/08/27","771","4040"
"2016/07/01","552","617"
"2015/06/02","908","26"
"2021/01/15","514","7387"
"2017/08/23","840","240"
"2013/09/12","325","5868"
"2015/12/30","338","3809"
"2016/05/27","622","2525"
"2019/06/23","114","4251"
"2017/10/27","35","6746"
"2016/04/01","520","26"
"2020/01/23","974","7954"
"2013/07/27","177","21"
"2015/06/21","406","5768"
"2018/12/07","609","4689"
"2019/10/24","673","6173"
"2015/12/21","105","3099"
"2015/04/15","903","3352"
"2014/02/19","847","6004"
"2019/06/11","47","5781"
"2022/01/14","67","3105"
"2021/07/05","640","399"
"2013/07/06","355","980"
"2013/01/10","491","4060"
"2021/12/05","550","6751"
"2016/12/14","37","3259"
"2019/05/07","560","3370"
"2015/12/24","856","6952"
"2020/01/20","302","7453"
"2012/03/15","879","1607"
"2014/09/11","485","1965"
"2021/11/13","160","5962"
"2019/02/26","323","5560"
"2021/06/04","697","3752"
"2014/08/08","360","2272"
"2016/10/20","665","5522"
"2012/10/06","540","5249"
"2015/11/25","612","7934"
"2020/09/22","302","6620"
"2012/06/20","605","4337"
"2020/12/02","976","4089"
"2016/10/02","74","6113"
"2013/09/30","6","5704"
"2019/02/12","91","4255"
"2020/07/05","528","1329"
"2015/12/15","138","6796"
"2020/03/13","696","619"
"2015/09/07","991","2194"
"2014/07/17","697","4933"
"2012/12/19","204","1441"
"2021/10/05","791","4395"
"2017/02/22","817","2638"
"2012/07/24","881","3387"
"2016/06/27","363","941"
"2013/06/13","23","6097"
"2018/04/02","889","2258"
"2017/12/28","53","6319"
"2013/12/31","776","6754"
"2019/02/23","958","2474"
"2019/01/29","332","4176"
"2014/05/13","943","3963"
"2017/04/05","731","7189"
"2021/03/19","177","4227"
"2018/04/12","682","1401"
"2014/09/19","70","1483"
"2015/08/20","306","3376"
"2018/06/09","549","5919"
"2014/07/11","137","6975"
"2019/10/30","203","6214"
"2020/09/18","776","7467"
"2013/01/07","356","6542"
"2020/06/09","734","2363"
"2016/12/11","124","7827"
"2021/10/31","198","5593"
"2012/02/11","210","1793"
"2016/11/09","994","5599"
"2019/03/07","776","1465"
"2014/02/24","810","101"
"2013/09/01","16","7071"
"2017/06/02","815","6753"
"2018/06/27","144","1869"
"2012/09/05","180","7607"
"2017/10/16","424","4249"
"2016/01/06","652","211"
"2013/03/13","466","6539"
"2014/03/25","237","3408"
"2021/04/06","517","3231"
"2020/01/06","269","1331"
"2012/12/03","636","3955"
"2020/10/20","621","4758"
"2018/12/10","692","3330"
"2015/11/15","588","992"
"2022/01/12","873","4875"
"2012/08/12","993","7565"
"2017/03/20","964","1516"
"2018/09/12","445","5566"
"2012/10/05","24","4773"
"2021/04/22","227","5032"
"2021/11/01","160","4537"
"2015/04/23","251","7851"
"2013/12/18","84","3417"
"2019/06/15","626","6757"
"2020/03/07","734","3964"
"2019/03/19","882","490"
"2014/05/28","799","1634"
"2021/12/16","611","2856"
"2019/04/03","172","3189"
"2021/09/26","307","1408"
"2017/12/12","424","1295"
"2018/02/03","487","3604"
"2018/12/31","198","3398"
"2013/01/07","743","6809"
"2017/05/04","4","4537"
"2016/01/08","252","7158"
"2013/05/29","281","1559"
"2019/02/04","391","5251"
"2017/07/22","770","2278"
"2021/10/09","566","5871"
"2017/01/23","132","7455"
"2020/12/13","5","4326"
"2015/10/16","504","22"
"2019/05/10","321","7731"
"2021/09/08","194","792"
"2015/09/01","862","7497"
"2018/11/23","942","3019"
"2014/11/26","449","3469"
"2014/01/08","323","7402"
"2020/04/18","901","613"
"2018/02/12","610","4792"
"2017/03/13","896","3856"
"2014/03/30","156","3604"
"2019/03/05","63","1612"
"2012/04/06","646","1066"
"2016/05/29","908","1720"
"2019/08/24","862","7713"
"2018/04/19","126","4990"
"2016/11/17","486","5131"
"2015/06/25","51","3222"
"2018/02/18","281","7762"
"2020/10/15","576","6518"
"2012/10/06","494","2671"
"2019/03/29","614","2914"
"2012/05/09","634","452"
"2019/04/06","278","7773"
"2018/01/11","892","2091"
"2021/01/30","319","3119"
"2017/06/28","322","2352"
"2019/07/05","999","5993"
"2019/11/03","587","2368"
"2021/09/05","483","4149"
"2018/07/28","492","418"
"2020/10/12","72","805"
"2018/07/31","739","6465"
"2021/01/17","50","5916"
"2012/07/20","380","2811"
"2014/07/28","710","3337"
"2014/11/22","169","2335"
"2014/06/16","154","7443"
"2018/09/25","628","1085"
"2015/04/26","796","3267"
"2021/04/05","957","3544"
"2012/09/04","126","822"
"2013/04/23","59","760"
"2020/12/24","142","3323"
"2015/10/22","833","3546"
"2019/09/21","88","6138"
"2021/04/12","634","7311"
"2016/07/11","529","775"
"2017/09/28","185","3649"
"2016/06/25","573","3915"
"2012/03/21","557","610"
"2013/08/26","60","5440"
"2014/09/12","815","4688"
"2012/05/24","802","7574"
"2021/07/23","755","4841"
"2016/01/12","600","1752"
"2012/11/19","767","6450"
"2020/07/29","547","477"
"2020/07/21","206","2943"
"2018/12/27","347","4401"
"2019/08/18","834","4874"
"2015/12/02","733","56"
"2021/08/31","832","6577"
"2016/07/01","819","7090"
"2019/06/16","583","3064"
"2012/09/16","190","1583"
"2021/02/20","944","2686"
"2018/03/02","787","1944"
"2021/09/14","13","6131"
"2017/03/29","220","4092"
"2015/09/28","437","3644"
"2012/07/20","946","1081"
"2019/05/17","174","3930"
"2021/09/30","876","2994"
"2018/09/28","237","6056"
"2014/04/17","354","1908"
"2015/03/12","357","3668"
"2013/05/21","133","3919"
"2012/06/25","696","1223"
"2016/03/10","924","7640"
"2014/09/20","699","477"
"2014/12/23","335","2313"
"2015/08/15","934","6296"
"2019/04/24","508","598"
"2017/09/16","303","7927"
"2020/05/02","612","3310"
"2013/10/20","316","7179"
"2014/09/21","359","7804"
"2017/11/30","209","558"
"2021/03/18","144","6436"
"2014/08/08","576","2181"
"2013/12/05","992","418"
"2019/10/09","835","6417"
"2012/12/12","451","1653"
"2019/04/08","283","1463"
"2015/09/17","758","2517"
"2012/06/15","720","5678"
"2015/02/17","115","1278"
"2016/12/28","629","7315"
"2019/05/21","632","2797"
"2020/12/04","664","5328"
"2017/02/08","597","6325"
"2014/07/29","770","2288"
"2014/08/31","25","683"
"2020/09/21","627","5995"
"2018/11/07","49","7778"
"2021/02/04","177","6204"
"2015/07/13","644","397"
"2015/07/28","974","2921"
"2019/05/29","292","5342"
"2012/05/04","730","1102"
"2017/07/11","695","523"
"2015/12/30","915","5110"
"2013/05/13","369","4194"
"2016/02/27","537","5113"
"2013/07/14","943","4587"
"2013/02/07","240","2710"
"2017/03/09","327","281"
"2016/06/03","672","2335"
"2012/10/10","445","190"
"2012/08/12","695","6625"
"2016/04/15","142","6667"
"2012/04/29","337","5702"
"2017/04/07","958","220"
"2013/01/08","602","6416"
"2021/07/22","944","7497"
"2019/09/20","145","3919"
"2014/08/14","339","1681"
"2017/10/06","556","6501"
"2019/06/25","967","77"
"2015/04/15","515","1445"
"2020/11/04","445","7670"
"2012/06/04","318","6707"
"2016/04/05","852","7616"
"2022/01/08","394","2604"
"2016/05/16","337","4023"
"2016/10/25","231","3181"
"2019/03/24","255","3173"
"2015/10/29","773","826"
"2014/02/01","812","173"
"2019/10/20","771","7716"
"2018/12/04","877","7305"
"2017/08/20","729","4046"
"2015/09/14","555","5743"
"2014/04/28","80","5501"
"2019/04/16","372","7993"
"2018/12/16","967","1325"
"2013/10/20","441","420"
"2020/11/24","556","5344"
"2021/12/20","743","1332"
"2019/09/27","68","1677"
"2018/03/04","778","4614"
"2019/08/08","892","2384"
"2021/12/17","181","5554"
"2014/12/28","940","6177"
"2017/10/28","520","463"
"2013/02/19","115","3340"
"2015/08/20","478","6893"
"2020/05/16","175","357"
"2016/08/23","735","6693"
"2013/01/28","502","2310"
"2020/06/21","441","5830"
"2012/09/19","293","7917"
"2012/04/10","873","4879"
"2014/07/02","460","5167"
"2020/03/03","953","6243"
"2021/04/26","97","812"
"2021/10/27","610","630"
"2014/04/21","720","2573"
"2016/11/19","605","12"
"2012/04/27","604","6702"
"2012/07/21","300","1227"
"2017/04/16","444","1646"
"2017/09/14","49","1582"
"2021/12/03","286","4844"
"2020/03/20","330","5260"
"2018/06/19","86","4313"
"2017/01/19","483","5044"
"2018/01/09","581","3417"
"2013/04/13","911","5778"
"2021/02/22","112","6378"
"2016/04/15","943","2241"
"2018/02/26","910","5332"
"2014/02/27","86","2486"
"2013/07/23","928","5336"
"2019/07/15","288","2447"
"2020/05/13","662","3563"
"2014/11/16","981","4536"
"2019/12/09","605","6961"
"2021/05/21","49","4143"
"2019/06/17","868","5006"
"2018/06/30","620","7424"
"2018/01/15","253","6712"
"2012/05/20","564","7420"
"2021/07/23","555","3927"
"2012/05/10","787","1533"
"2013/06/17","147","3969"
"2018/12/30","48","5546"
"2017/03/21","976","4007"
"2014/01/05","767","7852"
"2012/04/04","939","5150"
"2015/07/12","491","222"
"2020/08/13","215","6028"
"2020/05/12","969","2407"
"2020/01/18","578","5724"
"2012/04/27","587","7063"
"2016/04/19","864","228"
"2013/12/12","740","922"
"2018/02/26","752","7161"
"2017/02/01","64","3835"
"2016/11/15","771","4349"
"2014/03/16","882","1262"
"2013/10/27","978","6850"
"2018/12/28","87","7970"
"2020/10/27","56","6432"
"2014/07/22","681","3162"
"2020/07/16","679","5004"
"2018/09/08","660","7912"
"2012/07/12","887","1352"
"2019/01/18","458","6807"
"2017/01/25","834","2604"
"2018/05/01","171","2794"
"2020/07/19","735","162"
"2021/03/04","955","5758"
"2017/08/21","72","6398"
"2019/04/27","479","7006"
"2019/02/08","68","5263"
"2020/02/24","66","7784"
"2018/09/26","284","2988"
"2017/11/25","244","6173"
"2012/03/10","717","2416"
"2013/12/10","710","7117"
"2021/12/26","116","2039"
"2012/12/04","359","5071"
"2019/12/18","400","6656"
"2012/04/10","886","1665"
"2016/09/12","932","2645"
"2016/09/04","686","6014"
"2021/11/19","94","1118"
"2016/06/04","182","6711"
"2013/07/03","106","2875"
"2012/04/06","481","6257"
"2020/02/21","252","1806"
"2014/03/09","279","2638"
"2018/05/21","721","6534"
"2020/03/27","179","918"
"2013/10/31","89","3361"
"2014/07/09","251","4200"
"2020/11/25","48","7178"
"2015/09/28","445","3980"
"2017/03/04","390","2820"
"2022/01/03","658","876"
"2019/12/28","376","3392"
"2016/02/12","657","5889"
"2017/07/15","588","4437"
"2014/05/07","764","7840"
"2019/10/13","69","5392"
"2018/11/16","223","4272"
"2019/07/31","58","6563"
"2016/05/03","375","5079"
"2017/10/04","913","2963"
"2013/07/25","396","6331"
"2012/09/21","872","5645"
"2016/10/17","104","176"
"2020/05/31","147","2760"
"2014/05/01","501","7415"
"2018/09/13","483","6353"
"2019/05/19","98","4310"
"2021/06/05","716","5026"
"2013/12/03","724","322"
"2012/08/14","38","4880"
"2014/10/30","503","998"
"2019/09/11","659","7734"
"2015/08/07","889","7854"
"2019/11/20","334","2443"
"2018/09/10","204","5095"
"2015/02/03","675","197"
"2014/12/21","863","5162"
"2019/02/04","602","4007"
"2019/12/20","631","7605"
"2017/06/10","245","6171"
"2017/03/21","519","397"
"2013/12/07","612","7283"
"2012/09/12","665","3822"
"2017/10/26","900","6499"
"2015/08/03","400","220"
"2018/01/16","815","5010"
"2020/11/10","920","331"
"2021/04/18","481","5299"
"2015/06/07","510","4684"
"2017/06/19","493","1565"
"2021/10/24","950","2408"
"2016/10/15","489","1746"
"2017/07/30","881","2038"
"2016/01/11","149","6928"
"2013/12/25","153","1352"
"2013/04/23","878","7478"
"2014/03/18","827","7953"
"2020/12/31","595","5041"
"2020/07/28","417","7256"
"2019/09/19","876","3664"
"2013/10/18","51","3743"
"2013/03/06","482","7572"
"2013/06/29","793","6790"
"2016/10/23","698","5732"
"2016/02/08","9","6074"
"2012/09/03","209","2139"
"2014/06/29","720","7487"
"2020/02/03","234","5838"
"2015/07/09","199","6719"
"2019/07/31","482","6015"
"2015/01/07","593","4085"
"2018/12/25","74","5064"
"2018/01/15","274","2874"
"2016/09/14","949","6340"
"2021/02/19","717","458"
"2016/05/09","448","5406"
"2016/06/07","151","4572"
"2020/02/14","669","1878"
"2012/11/08","923","6646"
"2017/09/04","958","1559"
"2021/11/20","513","3733"
"2018/09/03","362","3352"
"2015/07/03","378","4554"
"2016/04/07","161","6552"
"2021/10/05","383","3367"
"2012/06/24","680","3382"
"2016/07/26","386","5796"
"2015/09/18","388","3256"
"2020/09/17","655","7472"
"2014/10/24","964","1059"
"2016/11/23","202","7275"
"2021/12/10","374","3779"
"2015/06/08","766","2157"
"2014/08/24","215","191"
"2020/09/12","161","3985"
"2012/10/12","555","817"
"2020/04/03","909","516"
"2018/07/11","234","6247"
"2019/02/07","633","4589"
"2016/05/21","125","4952"
"2013/01/23","438","1788"
"2012/06/25","186","1033"
"2012/06/18","619","5296"
"2017/01/22","204","3960"
"2012/11/13","395","5338"
"2015/03/09","28","4125"
"2019/01/13","988","7574"
"2019/05/03","721","2138"
"2021/08/03","304","5981"
"2012/08/05","545","4104"
"2019/03/25","681","7222"
"2012/09/14","841","3691"
"2020/12/14","644","3189"
"2017/12/03","956","609"
"2016/09/20","378","4343"
"2013/01/11","56","6214"
"2020/09/27","671","2704"
"2016/04/09","316","249"
"2020/07/04","437","5733"
"2014/08/09","264","298"
"2016/07/23","482","7100"
"2016/01/23","189","3400"
"2015/05/31","139","1243"
"2013/02/11","468","5269"
"2019/04/17","503","1816"
"2019/12/19","308","4927"
"2015/01/24","510","1613"
"2013/05/01","898","5143"
"2020/02/14","789","1182"
"2017/12/04","206","1843"
"2014/04/24","271","3342"
"2018/11/23","692","2769"
"2018/01/11","812","5000"
"2017/09/08","24","2963"
"2020/06/04","688","4093"
"2012/11/07","463","4231"
"2020/01/22","643","6182"
"2019/09/15","987","5559"
"2017/01/10","371","2196"
"2016/08/13","356","3525"
"2016/05/17","677","7977"
"2014/10/27","261","2068"
"2019/06/26","295","3753"
"2022/01/04","444","7548"
"2015/02/05","336","3349"
"2014/09/13","151","1865"
"2018/01/06","579","6895"
"2020/07/31","556","7425"
"2016/11/14","384","6991"
"2015/07/29","901","7151"
"2012/08/09","825","6712"
"2017/10/12","887","4203"
"2012/10/21","776","558"
"2020/08/15","521","3974"
"2013/07/15","22","2391"
"2013/08/05","993","6957"
"2018/09/29","208","5590"
"2019/12/02","397","7413"
"2012/08/21","330","6094"
"2021/01/20","7","3326"
"2017/06/03","760","4726"
"2021/05/03","648","1976"
"2015/10/21","263","7106"
"2015/11/15","181","509"
"2015/11/25","314","1674"
"2021/09/30","443","4211"
"2021/10/08","56","6781"
"2021/06/08","108","4767"
"2015/08/28","633","513"
"2017/10/22","765","4598"
"2014/05/05","258","1827"
"2015/05/05","209","1449"
"2020/03/08","289","6837"
"2012/08/31","339","3716"
"2016/06/15","834","3445"
"2012/09/16","333","7569"
"2014/09/10","821","3288"
"2014/04/27","687","7749"
"2020/11/02","310","5875"
"2018/08/08","587","6992"
"2013/02/28","808","5984"
"2012/04/26","553","2344"
"2021/01/24","737","3857"
"2016/12/06","715","4219"
"2019/01/25","748","6400"
"2017/07/08","150","5847"
"2015/09/22","535","559"
"2016/09/14","648","2845"
"2014/01/20","920","5225"
"2018/04/22","963","974"
"2017/11/24","471","5485"
"2017/01/24","56","4685"
"2017/03/16","624","2708"
"2013/07/28","90","1916"
"2018/04/03","326","7911"
"2021/11/24","14","7628"
"2021/12/05","471","4059"
"2019/02/27","305","3939"
"2021/12/01","34","1367"
"2015/09/03","113","6232"
"2020/05/25","621","4402"
"2014/07/21","373","4483"
"2015/03/16","319","703"
"2014/10/20","634","1090"
"2014/02/01","148","7834"
"2020/07/20","292","6812"
"2020/11/29","125","3268"
"2017/06/01","610","1021"
"2019/01/28","919","1112"
"2018/07/18","453","7240"
"2021/04/15","370","7738"
"2017/02/28","891","4086"
"2019/11/04","664","4492"
"2019/03/14","947","958"
"2014/12/24","808","6117"
"2020/12/07","558","1487"
"2014/10/21","142","4280"
"2017/11/19","480","3498"
"2016/07/05","35","2442"
"2022/01/19","266","2357"
"2017/12/22","559","5585"
"2015/02/13","617","6873"
"2019/01/15","926","1731"
"2021/01/12","396","7499"
"2013/09/26","660","5838"
"2013/06/23","347","7410"
"2018/01/19","43","2705"
"2015/03/09","75","6076"
"2021/03/07","136","3591"
"2014/03/12","169","4313"
"2020/08/08","775","5804"
"2013/04/30","448","7306"
"2018/07/18","280","7140"
"2020/09/23","179","5993"
"2018/04/23","289","2038"
"2012/08/11","771","1183"
"2015/04/12","27","1490"
"2021/02/01","894","3189"
"2020/03/17","525","6202"
"2014/12/09","195","254"
"2016/03/25","809","2198"
"2021/06/05","762","5913"
"2015/10/06","819","7987"
"2013/07/18","315","4493"
"2012/06/29","881","6636"
"2013/09/06","598","3255"
"2015/06/18","901","4516"
"2016/03/15","863","5290"
"2013/11/18","7","7186"
"2018/12/24","416","3066"
"2015/10/22","326","7838"
"2019/08/18","108","2598"
"2015/01/29","698","910"
"2016/02/21","373","6571"
"2015/11/23","615","2911"
"2013/04/05","834","3256"
"2015/02/13","397","4230"
"2014/12/06","804","6925"
"2020/04/27","642","1603"
"2016/11/04","991","2538"
"2015/01/06","265","3139"
"2016/04/09","572","6752"
"2021/11/30","52","4247"
"2021/01/29","359","944"
"2021/03/30","483","3479"
"2016/02/29","193","3690"
"2018/07/16","743","2282"
"2019/08/30","819","6261"
"2019/04/28","245","3819"
"2019/10/09","475","6992"
"2013/06/25","708","5492"
"2017/07/29","103","4952"
"2012/06/27","820","3458"
"2021/04/28","640","6191"
"2012/09/23","753","7414"
"2012/12/06","87","862"
"2018/12/09","384","98"
"2018/12/08","138","6875"
"2013/11/30","891","4402"
"2012/07/23","998","5312"
"2021/07/07","485","5697"
"2014/11/20","640","2600"
"2012/04/02","450","1906"
"2017/11/16","135","596"
"2019/11/29","350","7055"
"2013/10/12","937","1967"
"2013/09/14","162","7495"
"2014/04/01","916","4896"
"2013/12/02","405","7650"
"2017/08/07","696","7904"
"2018/05/23","783","4139"
"2019/04/22","414","688"
"2012/12/31","694","1257"
"2013/07/01","313","181"
"2017/06/15","36","3302"
"2019/06/24","652","2615"
"2016/02/28","87","1889"
"2020/07/10","341","6173"
"2013/09/27","883","7360"
"2012/02/17","322","6912"
"2012/08/12","453","586"
"2015/11/29","190","2937"
"2021/03/21","446","893"
"2012/11/20","731","6382"
"2012/09/18","207","1578"
"2019/10/26","101","3596"
"2017/10/25","88","4357"
"2018/01/03","98","954"
"2021/11/18","869","4365"
"2013/12/14","598","3091"
"2012/05/15","447","1697"
"2017/09/08","529","7876"
"2014/11/15","590","235"
"2021/10/23","896","4311"
"2020/05/19","464","3407"
"2019/11/10","292","5554"
"2014/02/21","746","5754"
"2018/10/19","989","3652"
"2018/03/17","678","4589"
"2020/07/31","210","3073"
"2020/03/31","69","5769"
"2016/01/12","387","1011"
"2012/04/19","335","7517"
"2017/04/15","297","5439"
"2012/05/11","927","432"
"2018/07/28","730","5278"
"2019/10/19","85","271"
"2012/10/26","973","6561"
"2020/10/26","708","803"
"2016/06/18","753","327"
"2018/02/19","314","935"
"2014/09/27","448","22"
"2013/10/31","413","3550"
"2017/05/21","306","6553"
"2015/11/10","387","6923"
"2020/05/06","135","7641"
"2014/03/17","928","1272"
"2021/12/16","431","6996"
"2012/10/03","340","2947"
"2015/05/08","187","7897"
"2012/12/18","593","6985"
"2015/03/31","696","5049"
"2021/02/13","807","7148"
"2020/06/18","501","205"
"2016/06/01","990","1308"
"2014/04/29","271","2820"
"2021/12/11","217","960"
"2012/09/19","792","3107"
"2017/09/28","123","857"
"2013/03/14","456","3160"
"2021/03/27","545","6184"
"2018/02/05","578","2395"
"2021/07/30","371","408"
"2018/03/23","654","4382"
"2015/02/27","157","6858"
"2015/07/16","182","3193"
"2021/10/31","916","7333"
"2013/11/16","985","6726"
"2013/06/01","518","7407"
"2019/03/26","90","6046"
"2017/04/04","510","4870"
"2020/01/12","43","3570"
"2021/02/10","828","643"
"2019/07/25","273","1029"
"2018/08/18","775","2718"
"2013/11/22","485","4442"
"2013/04/21","839","5113"
"2014/07/05","311","3912"
"2018/07/28","438","7531"
"2017/03/29","468","2863"
"2019/07/16","409","5357"
"2018/11/02","417","432"
"2012/02/23","144","3817"
"2016/07/08","108","4031"
"2014/03/23","567","6580"
"2020/10/17","721","2663"
"2017/02/03","787","5769"
"2013/08/14","470","5409"
"2017/08/17","139","1289"
"2016/02/06","394","7561"
"2019/08/14","494","2588"
"2021/02/20","801","1216"
"2020/05/09","195","7412"
"2017/07/14","472","1677"
"2013/10/03","677","5790"
"2021/01/08","969","3880"
"2014/10/13","881","3452"
"2019/09/02","476","6092"
"2021/02/19","835","1070"
"2012/03/06","343","5464"
"2018/02/10","401","4166"
"2017/04/13","170","5602"
"2016/12/17","978","1207"
"2015/05/25","583","4110"
"2019/07/16","186","2357"
"2019/12/07","60","173"
"2019/01/08","865","6593"
"2018/08/28","62","6517"
"2014/02/15","551","255"
"2017/11/22","480","2708"
"2012/12/27","457","1879"
"2016/12/18","886","7509"
"2017/09/02","355","4057"
"2018/02/28","362","1161"
"2020/01/23","233","7275"
"2021/11/06","755","5694"
"2015/05/22","458","1139"
"2014/08/14","42","1012"
"2014/11/24","299","5059"
"2020/04/22","109","4269"
"2016/12/14","16","5472"
"2015/10/09","684","2151"
"2019/08/08","439","3791"
"2019/09/04","302","3988"
"2019/11/16","887","2790"
"2021/02/16","202","6193"
"2021/08/17","513","798"
"2015/11/03","776","5338"
"2017/11/30","694","5006"
"2020/05/26","735","265"
"2012/05/28","873","5428"
"2017/12/10","451","6933"
"2018/11/29","324","1450"
"2020/09/30","66","1280"
"2015/06/16","708","7641"
"2019/06/17","795","5187"
"2018/06/29","895","4429"
"2019/04/27","539","6743"
"2020/06/25","464","2425"
"2019/06/28","324","2260"
"2021/07/27","493","4653"
"2014/03/13","365","4124"
"2015/02/19","759","6611"
"2014/07/18","473","7350"
"2017/01/20","185","6056"
"2015/03/02","383","804"
"2020/11/17","467","6587"
"2013/01/08","87","2327"
"2018/02/25","128","7544"
"2020/08/14","636","6657"
"2021/03/10","840","1459"
"2019/07/12","984","4753"
"2014/10/25","775","1199"
"2020/04/23","359","7285"
"2018/11/16","883","4184"
"2017/10/05","329","3336"
"2020/11/10","497","2472"
"2017/07/04","224","7924"
"2017/02/01","345","1208"
"2012/11/16","778","6812"
"2015/05/23","119","1898"
"2019/04/15","948","6080"
